Control1 Control2 Control3 Treatment1 Treatment2 Treatment3
257810_at 638.698255655816 725.053793698037 1283.60579964219 749.670639192596 909.56270063055 554.774395570442
257811_at 72.0697413842677 201.898721938754 211.606527659399 281.950559028389 51.7784318658777 20.8307151668201
257812_at 47.1153662440559 14.2339332970099 175.346196340100 163.059844844603 21.1851865309631 14.4784506502448
257813_at 130.426505752264 37.9630787598994 248.827955831859 22.3391796631821 164.596243019577 128.008034250783
257814_at 422.295646510827 587.917477232375 676.643275623485 344.806242258754 407.774624149409 295.61990835175
257815_at 88.3525730726474 197.336050205521 305.370735955317 25.6491662741984 18.7848074898969 23.201433067266
257816_at 1501.62276085245 1423.04578125354 1285.83047119494 1203.55294053867 1578.23391953394 1150.56005083183
257817_at 942.29727325938 1158.31601305792 951.51753257261 1005.68287441293 816.883404995494 925.516900484807
257818_at 441.849279851494 589.969402259317 418.36068886047 538.059953082628 464.137244068224 673.590938529272
257819_at 35.9242281603349 40.0042026974661 272.341652137341 120.834321382667 26.8475840466104 47.3941837566935
257820_at 951.789968712163 1099.37339737383 1721.4544390499 644.710840904372 1082.49112602088 967.57297815796
257821_at 4.01181205398254 133.782572024170 38.2712163888919 58.8867000150848 13.6472774861851 170.124080380984
257822_at 892.802581502219 959.398269398763 1444.20544378252 1390.19781762239 1082.87761237547 804.46737812967
257823_at 1478.00151474628 1221.26013958351 481.290955279265 1141.79280713740 1299.74118612003 1341.31048002527
257824_at 525.651162683955 299.34237367661 484.933400054858 269.044935112042 347.412640957821 237.231848878008
257825_at 117.460486440821 130.450342169761 282.599089842056 282.583308489319 108.864496801547 191.870138526172
257826_at 986.702751555707 1037.45883992839 1098.35299467438 1378.30745496900 978.056647542354 1136.36901135140
257827_at 221.159562053286 248.192914547302 256.663000906796 38.9653181085476 201.843508418377 247.40422272737
257828_at 489.753104962051 513.754946810216 251.269395806816 496.515618569706 554.847076855614 343.361084288289
257829_at 275.593985859215 422.213526668801 189.020307838182 630.010561320952 314.788452454414 307.624447448783
257830_at 697.214196101587 738.576344893335 509.334067727816 504.79641813882 691.620866736641 631.084368992484
257831_at 286.692339316861 334.725402935000 117.223420779966 292.079108318894 310.715714805671 362.886052026982
257832_at 1524.93962710248 814.568725102742 441.563686739526 1058.41682505323 512.43440220374 1267.36049694504
257833_at 470.207348091091 433.208912685606 379.047677096217 27.3228136292893 465.78074498332 437.855232420923
257834_at 972.433093936118 711.829190963205 446.264251918453 1132.94063552251 931.800177801935 1150.19055522453
257835_at 8.8415186181961 40.6198905286957 303.275623271755 246.675881083445 50.5532404655876 79.019804302403
257836_at 5.08828888583882 22.8455030454163 27.4247366128018 21.6672404238094 7.23242720310346 117.869737165584
257837_at 12.1063146682059 13.7463089066707 36.1590508401143 352.190468434028 7.41252131969676 158.167136934922
257838_at 136.734286326553 297.618654960809 342.062801946644 273.294082590061 131.707013452598 438.611679276628
257839_at 36.3329287064980 118.86080445712 134.254145233142 16.5817438822561 43.2599881727181 112.980221423398
257840_at 81.2704283292015 57.4869443805227 79.1398652420977 27.3444838127258 64.6134755934809 282.729094094851
257841_at 107.862133888562 246.043912945186 302.519636359476 20.6006979585957 63.5371854799538 170.737943644618
257842_at 15.4326220145398 226.418498891427 21.5639443268252 449.312793205379 4.78440065882046 11.1346999490832
257843_at 4.11548428551415 96.6393650214153 201.550924135459 13.9282863763884 32.5120278347146 6.94958681817814
257844_at 698.79106750423 687.514436021532 471.631673451045 568.735597524065 1018.69207084783 452.906477837543
257845_at 189.729948328806 364.99414075328 44.2178888117985 126.147237359908 126.337954709193 302.565599308344
257846_at 169.026790096219 13.9511831178420 34.8006997536944 93.701896805394 31.586086137534 92.4110724644038
257847_at 54.8952515772405 62.9412346064011 44.6219461104061 13.7527454793192 95.473555719149 11.0149482949108
257848_at 213.827407245436 140.352454690259 362.439673200023 44.1645482886045 194.587459954324 227.763766496404
257849_at 1178.86540741633 1008.31068231070 1415.14364165826 955.087812505437 1043.58944962440 943.452123909736
257850_at 25.8140474322556 37.1422577274494 89.5086346106949 66.432774250796 13.0547629427115 39.6773293372068
257851_at 209.058071295786 108.602713064491 356.244185784782 229.98448916426 188.862880106046 313.97095926766
257852_at 505.132307879792 342.233578315141 202.992661674187 696.45779389067 676.203560275511 546.828412921024
257853_at 5.42267771756665 34.4923712250163 41.9716798694826 31.1221805861872 4.07367197744138 8.12333637525018
257854_at 505.055099755719 687.919452381983 800.671929750126 704.101396768453 711.089923272158 884.654606034113
257855_at 1488.00192878433 1211.74641747872 1375.94623927326 780.439177340167 1131.99876763114 980.969462072974
257856_at 152.035732628602 276.785386463056 36.9221727538841 35.6364650390543 170.032873543674 226.75642140699
257857_s_at 604.661202693431 494.418503435998 370.383215548617 681.716703282186 636.872087234243 661.119278127464
257858_at 2095.80643534210 1845.84727036894 1683.55955995656 1727.36835138313 2835.0430848445 2263.78227174379
257859_at 97.9236181492222 215.590568147019 53.3206441747745 80.99961149814 88.9248452561534 246.568686092913
257860_at 614.371244158643 477.6478900415 492.901372306178 493.695332828507 476.829823825511 560.163831680371
257861_at 371.429483583251 345.82281650606 272.981827187019 286.805674458649 224.377047657988 327.512066933341
257862_s_at 8.51392180219524 211.413493462317 29.9601567258933 235.479829779909 42.1425983445538 30.2653791757815
257863_at 18.8619680600649 32.4096121336688 23.6771361514575 146.853610414566 91.0851842216928 17.1546175179153
257864_at 295.380499784782 351.207523765208 476.541979143104 247.34978536963 290.660601788197 178.523928146409
257865_at 374.401816704024 479.183531135761 561.106234339907 308.078133799845 409.119514780127 280.793358038014
257866_at 1875.61189689032 1100.93626833416 792.141306980682 1329.37002647575 1436.80280643541 1617.66145329613
257867_at 747.613584680681 700.591670679557 705.783129184017 794.764010708058 819.293796397985 971.720318274833
257868_at 1051.90470575324 913.47720574775 1079.41351008791 779.607392491235 688.729719569136 691.211651963282
257869_at 89.1172823925152 38.4898119767713 143.296636166779 217.916352409016 99.7060894057843 210.749900123926
257870_at 17.5929645913141 260.360663608436 156.579344514113 28.8048306696585 31.985342172066 117.263250507990
257871_at 6.92029037092196 12.7840170757125 26.8528360613056 211.159816560957 3.66558645648447 21.7254367827878
257872_at 22.702039338075 47.2000085361984 327.215326345874 37.2835555850535 89.3640577302476 173.981782588845
257873_at 31.2674493168888 53.5329786512618 16.9001664887792 33.4652019352364 5.02430302178133 32.2561068090405
257874_at 62.703199947138 19.4167457799983 36.1571723306406 11.9599943839379 36.4547108770836 28.9048183513953
257875_at 97.7618739451015 47.4217283432355 33.1178017652204 30.7603965340198 94.5038263616112 215.297314052479
257876_at 108.698413829648 51.980267841542 361.96644718343 364.157374006681 78.2358468729303 224.513964085920
257877_at 6.99900495168406 39.2521114594116 17.1015652439768 38.3197958169553 12.5788637351007 7.40588955408999
257878_at 56.0147334812767 237.838531479308 148.337453878129 49.6621886702213 39.5076271591871 26.7176571817706
257879_at 1272.29333180590 1140.92146904553 1153.77905532155 1258.55150273008 1214.31258699701 1338.84876803726
257880_at 1020.26441952609 931.142780392713 786.968151289998 740.557092282061 1344.23765788005 1070.29235779195
257881_at 36.5693295310275 218.037211334657 25.2912318582304 164.445906986136 62.3759875584471 218.985786839042
257882_at 11.5878726458793 23.4314141340395 16.4638357710190 40.4961081753798 9.002009792987 10.5888955679872
257883_at 747.596365939142 427.187177088739 875.133339028678 535.310371703269 651.629504150797 732.465685468616
257884_at 14.5064052039836 13.0860374307278 20.5488284983007 47.0273612785362 21.9767908093122 27.3866672532805
257885_at 9.69336497879934 15.9293246779847 212.035522182852 41.3019132448410 57.29842387955 11.9953494903055
257886_at 5.81175645353674 12.6117816894168 44.1253878053567 25.6638285206994 4.81113850707806 10.7230995332653
257887_at 1100.48769396763 839.84004469158 1054.15284187117 792.86678455646 1067.63179135934 1142.89083382344
257888_at 540.779058877526 346.954786929985 192.562027059266 306.054864762519 434.486092223988 389.236285845577
257889_at 3.90599339065695 17.5919361875167 23.8880803681241 13.2210386967578 3.61910039306457 8.54189345712421
257890_s_at 3.87400141227284 45.4514630701432 90.8857911585931 44.2210670793268 4.05518583447019 14.3829003840592
257891_at 118.116748828410 210.009244354872 423.920126617998 198.422172379994 103.684360857246 328.889371356938
257892_at 8134.99420084207 8250.90133094773 6004.41236735175 8009.0219512824 7188.05772004718 9874.5172168002
257893_at 1320.97646158497 1727.64893058618 1385.42650848759 1283.67591016226 1347.46765388050 1632.26565374044
257894_at 620.01292930833 661.551651423233 530.899452210168 687.801438276971 626.663157106106 350.215445359171
257895_at 510.501404158225 584.780769655281 520.967800111882 442.920157529271 518.443719082998 579.182120984181
257896_at 36.9298166316202 220.529750837266 183.543500986199 33.6964492280239 40.4018216374964 8.91457784720525
257897_at 671.363350106124 627.456436652291 488.972741822448 396.815660593466 549.243542115499 440.639088428279
257898_s_at 2.13978883358708 23.8613633641325 12.7019647596737 103.463416171329 3.4568965915381 12.2698119174913
257899_at 21.8418730174147 69.3120697844364 63.8948178749891 127.247920295610 41.4628772116072 143.026915098745
257900_at 4.94746229248426 32.3390163116124 51.3796725888662 63.5799422713739 18.2124922036178 120.286902769791
257901_at 35.6217445764009 39.3255465549346 18.1282752577638 25.05944132858 64.6723938782293 54.6357706296212
257902_at 887.880971687485 743.625722195216 652.54818910537 1237.05236081882 792.090808857744 628.149920407203
257903_at 99.5874329281444 139.607846333979 228.907034293527 96.3481839969923 95.4907602691693 152.823417241298
257904_at 28.7648137051026 15.8019410787088 79.5695679278332 40.814613838693 60.5882738862007 18.7309141760569
257905_at 11.2052112011342 18.6507255932483 34.819448918601 14.4501332985839 10.2752689899574 94.9059933369622
257906_at 4637.57692365815 5243.11913300171 6058.7736363937 4935.45952760083 5133.74827949351 4999.71554612686
257907_at 1088.12144500144 1115.22241203372 916.66913741513 1098.59813888347 1151.47385467242 1528.85948453246
257908_at 390.184343935164 399.977664277087 419.38643774649 848.094815445194 326.888960456294 484.281225317961
257909_at 106.506350442494 117.289593491825 236.622103483075 207.586803510213 131.047957134345 185.888568808705
257910_at 253.428012000413 328.083438336096 320.930250954557 261.069018455633 238.214799006541 140.125632403393
257911_at 1012.07439303536 1007.56911086508 1051.37710366039 923.507458551061 1058.20547189936 875.950635834606
257912_at 591.665958556039 930.611286201372 1105.06144153654 423.260462959714 473.341424349722 415.125739370225
257913_at 455.360942611305 530.821220367734 463.38130906916 628.505449349764 563.852241186281 616.683827878828
257914_at 439.975852017892 478.549471424632 381.20596851749 928.406840707211 469.695608019779 322.020237988015
257915_at 16.9787819386093 23.3162323590487 67.5956935650881 102.667393784696 10.5587129599201 79.2756173130179
257916_at 229.987461225990 561.24899269228 566.217327434205 328.750113844903 360.260076908335 375.261114622371
257917_at 10.6525569499130 180.116125094546 132.121198005340 26.1458080013656 5.34515035285867 141.63365426384
257918_at 63.578920455797 16.1092322187651 63.5797853467768 231.599217015816 69.2704955919909 104.392297711051
257919_at 366.718474934979 327.380870055106 473.316318577776 305.582081957683 149.274851747931 163.911988270380
257920_at 98.4900460397853 186.324502224973 182.552364589385 148.141018874478 33.1791200616964 110.845087326946
257921_at 13.6992970535060 75.7586338966577 114.489729967063 18.9288801282435 22.8961407927584 16.5546199848759
257922_at 426.369368012898 546.793650478749 731.774539366138 461.452227486195 235.063946091163 855.202316922865
257923_at 538.971325253205 523.941450728523 647.323638556646 334.297342325587 326.222564831296 196.192815236393
257924_at 1365.48001388379 1915.63472048609 2558.79485364707 1549.98542510913 2017.40786534159 1227.38767380830
257925_at 124.857849176264 261.147683696859 275.719573434390 230.908528813529 92.7368266285692 109.771466687383
257926_at 2368.57266766545 1719.30547344073 1796.02966490856 1756.40101311090 2164.63841576324 1987.61026835171
257927_at 100.562523404409 62.078832980039 399.670050045103 47.9470604931225 147.098389809450 176.783374030480
257928_at 91.8126519464513 255.425963879866 19.0134263552302 36.0880618690081 83.922827066355 34.0001158671638
257929_at 59.8678997624514 25.8972700363517 166.081640968647 22.2338604660044 76.3280702901764 83.717309141024
257930_at 48.1670647008731 30.2853258496353 39.1764458094330 141.204194678704 24.6447147919895 29.6641868542471
257931_at 183.642665960503 128.240109991077 348.731189620037 162.097433876684 188.531117213461 113.459431002976
257932_at 129.920128293413 392.768814360507 205.374083474906 358.367964211496 123.496383195835 214.664803280654
257933_at 2350.67330500576 2189.84375320677 1499.55263904642 1794.67509652521 2269.48656387378 2218.02287310247
